patent_id,assignee_id,disambig_assignee_organization
8195004,5010fdbe-222b-4722-9b95-19a2fdeea036,INRIA—INSTITUT NATIONAL DE RECHERCHE EN INFORMATIQUE ET EN AUTOMATIQUE
11060616,199a1daf-c997-475d-a1bd-879e3f2b06d0,WARREN TECHNOLOGY INC.
7758133,bed036ee-8365-4fce-97d6-97deaf38ebe6,"HON HAI PRECISION INDUSTRY CO., LTD."
9422493,c835b9d2-3d1e-4896-84ac-bb26f2826bbc,Rohm and Haas Company
11524793,7bf41e2b-f11b-4620-9eac-a336f4ce2818,EMBRAER S.A.
11477440,906da649-dd98-4eac-a78c-d5dc3cc385b1,LG ELECTRONICS INC.
6830354,82129d0c-0619-484d-8335-31f11ce49d16,"NEC LCD Technologies, Ltd."
10304713,69a10d5a-b7d5-4de3-8ffb-1b8a92b69475,"Applied Materials, Inc."
6225455,83a319ad-5000-4306-ae48-f6d93f01a9db,"PBL Biomedical Laboratories, Inc."
7972144,2221b748-de0e-4877-bb61-a8e43c3974cd,"Hon Hai Precision Ind. Co., Ltd."
7990495,ae26d86f-5e26-4988-83f3-49fe10b6f4d9,"Citizen Seimitsu Co., Ltd."
11986458,59768500-1779-4582-b198-131368cb3097,HP Ingredients Corp.
7250525,42bb6519-9f19-46ca-9a66-341731545cb4,The Trustees of the University of Pennsylvania
4975107,1b07134c-9d99-4340-92f5-eb3884a8e444,THE DOW CHEMICAL COMPANY
12416701,a7b79334-35a4-48e8-8143-47f2bfd65432,TELEFONAKTIEBOLAGET LM ERICSSON (PUBL)
5024697,8755da69-4b4a-4c37-a6d4-e56b63f3f0f1,"Ashland Oil, Inc."
7860778,a6981c11-18c1-46a3-86b2-43381a7e15c1,"CFPH, LLC"
8861366,84df3c4e-723b-44e6-b634-ecfca7e284d9,ARRIS Enterprises LLC
6419892,e6a1e385-6b4d-45c5-8ce5-d2953a2a34c4,Degussa-Huels AG
5216659,29b8f534-149e-443c-b76b-3c4a222da89c,International Business Machines Corporation
10554367,766bd698-7279-4d4f-8a03-99eb5f85e100,ZTE CORPORATION
8590490,f3c026a3-e745-4fb1-bf2a-7a185600c271,King Fahd Univ. of Petroleum & Minerals
5466229,702553f2-c06a-486b-b653-8638185c28cb,"Davstar, Inc."
10130077,1dfc0f23-cdd5-462d-8851-0e6ef5292e76,"Specifi-Kali, LLC"
11903236,533e0469-baac-46b7-9576-669db08092eb,"SAMSUNG DISPLAY CO., LTD."
D440120,40984b00-5d6d-4526-9ded-914966c5060f,"Sportsstuff, Inc."
8995866,1548fb30-bae7-4aba-80da-e3dcf01b390b,Brother Kogyo Kabushiki Kaisha
11896693,8f4094b7-206a-49cc-bada-d91974888071,The Procter & Gamble Company
7569550,e25a7fb7-b529-4b4b-b2f7-4adeaaf013ed,Glaxo Group Limited
11804318,ae29475e-f1b8-463d-9ee4-0aeeb166b130,Aegis Technology Inc.
6506130,7defedfd-b570-45d5-b117-16d63b42bd25,"Spalding Sports Worldwide, Inc."
11891245,c4ff3268-f4ec-4876-a5cb-02dc410c4fce,"MURATA MACHINERY, LTD."
D676853,f24136e6-6a85-4bbf-a39e-2d7481bc9d47,"ZAGG Intellectual Property Holding Co., Inc."
11941213,17db0f8d-78c8-443c-8a9d-e402df66def0,"BOE Technology Group Co., Ltd."
5782949,2b62d015-b4e6-4070-b228-b20fd5650399,Societa Italiana Vetra - SIV S.p.A.
6132019,ff4cc51d-207d-4cfb-8415-d75ad9ad5016,"Silicon Graphics, Inc."
10465110,80bc576a-5292-4764-9bad-f3b944a1e862,"StoreDot, Ltd."
8496350,e4adedfc-11a7-4ef8-a913-cecb60d58024,"Japan Aviation Electronics Industry, Ltd."
6729569,1f8bb203-47f2-4139-a868-493b21064238,"MITSUMI ELECTRIC CO., LTD."
8833663,ce96522e-1994-4bdf-b193-c312ec173acb,"L-1 SECURE CREDENTIALING, LLC"
6369275,4c6206be-9155-4ce0-b490-0cba1b4e6f2b,"MERCK & CO., INC."
6771199,a42ba1ca-eafb-4dff-b0a2-604b53435405,Broadcom Corporation
9781170,567286cd-c384-444f-ae0b-da6a7d03ff27,"Live Nation Entertainment, Inc."
9542430,29b8f534-149e-443c-b76b-3c4a222da89c,International Business Machines Corporation
8752035,1d4a3263-81e0-42e2-9285-34101f7de27f,Microsoft Corporation
6002534,70f77b8f-fb49-47a0-8660-3e24907c0557,"Minolta Co., Ltd."
11179274,93a62bda-c179-470f-b839-3db2ccfd69a9,Inotec AMD Limited
7715131,bed036ee-8365-4fce-97d6-97deaf38ebe6,"HON HAI PRECISION INDUSTRY CO., LTD."
8186822,99a82a2a-c494-4f14-bec0-2bcb33b5c533,E.I. DU PONT DE NEMOURS AND COMPANY
D870924,e8b67fe0-3270-4226-bfe1-37520a8b1ffa,Jaguar Land Rover Limited
11213045,9d5da3f6-bf6f-4f85-b409-ee0f53b0dc89,"SMITTEN VENTURES, INC."
D1060197,3ed97f03-23ec-4f89-81f0-0bf55701184c,"Sichuan Yuanxing Rubber Co., Ltd."
10900168,f563fc1d-9dc1-49a1-8243-cf7fcbeeae5e,Unknown
6800218,adaea596-3e7b-455b-9f05-8f3bd96c9e86,"ADVANCED TECHNOLOGY & MATERIALS CO., LTD."
5566075,e4de33a5-523c-4cee-94b8-af4c8051a296,YAMAHA CORPORATION
11422670,d1097181-f21f-4cfa-995a-7f16d587ea4a,"Hewlett-Packard Development Company, L.P."
D804329,a137f818-eef2-4315-8991-648deb8b24d0,"CITIZEN WATCH CO., LTD."
11773825,a44be0b6-62e3-4c48-aaa6-e18d1e3e629b,Siemens Gamesa Renewable Energy Service GmbH
7100700,20562d13-a63e-4da5-9e62-7d8d22eac830,Baker Hughes Holdings LLC
6394926,ea96c059-5267-4b52-ac70-4cd0915c519e,Hyundai Motor Company
9968023,fb12bbbc-4a8a-4b50-86a4-0bf6619cf644,CNH Industrial America LLC
3995510,3d7553d5-1256-4299-8284-35aec7dec019,Towmotor Corporation
9378895,849cb22e-c875-4ede-96ce-ff8990b4f97d,"APAQ TECHNOLOGY CO., LTD."
4334134,0e77e9ed-be0f-4fd9-9543-272e23e34586,GTE Automatic Electric Labs Inc.
5213659,e26f6502-4416-481e-b15a-e69178b15dfc,"Micron Technology, Inc."
6927125,5f688e8d-74f9-4395-8d46-02e707cf1c29,Agere Systems Inc.
8782909,56abea94-46b6-4f8f-ac94-b32f20809144,"ADCO Industries—Technologies, L.P."
10941238,7a24f2b0-df54-4331-8bf3-41ae6b783f77,Covestro Deutschland AG
D868228,681163e6-c6c8-4bd8-8322-913f2c4d23bb,"DESKTOP METAL, INC."
8524743,e5e74387-e49a-4d13-9afc-24d1efa92d18,BAYER CROPSCIENCE LP
11907332,0fb5c22c-f47e-4a95-b917-2459890dab9c,"Included Health, Inc."
8037707,906da649-dd98-4eac-a78c-d5dc3cc385b1,LG ELECTRONICS INC.
D805711,b894d7c3-e39e-4fc5-b215-b60afb9c46bd,Advance Carts Inc.
6900536,6659f551-bb84-4d7b-b73f-c7d394962eda,Celis Semiconductor Corporation
10906329,7ce630b4-aa6f-4fb3-8622-af397fbe9bd8,GREAT COMPUTER CORP.
7365552,6e1fe222-aff2-408a-830f-b029032fe73f,RESEARCH IN MOTION LIMITED
8077641,1d4a3263-81e0-42e2-9285-34101f7de27f,Microsoft Corporation
11079493,419f4f16-8c4a-4d70-8a13-b001c0b13a69,UHU Technologies
9157576,66b807c8-07e0-4d55-bf7f-9daa971008a7,DROPSA S.p.A.
10280193,70f65f97-03ad-4a68-9dca-366e550cfe60,CHIESI FARMACEUTICI S.P.A.
8142537,cb63fffa-7d0f-4d0c-91b2-c261be63c85e,MANN+HUMMEL GmbH
9491214,55bc7465-2823-418d-9835-41d555c610a6,SONY GROUP CORPORATION
6461082,670276ec-751a-4fee-84e2-eb00036df430,EXXONMOBIL UPSTREAM RESEARCH COMPANY
8130084,29b8f534-149e-443c-b76b-3c4a222da89c,International Business Machines Corporation
6749851,c1fbe44a-75ef-43a4-8904-8bef53d53b03,"Clearant, Inc."
7337822,32f17d47-69d9-4a9b-8690-8ddec36f0acc,RITE-HITE HOLDING CORPORATION
7091606,4d02b7ca-575f-4cad-8529-aa098a0d76aa,"SANYO ELECTRIC CO., LTD."
5067963,994dd63c-3946-4d65-a096-871c450b013c,Washington University
6360644,777ca759-bc91-4d1e-99e7-dd5720bbd3c4,American Metric Corporation
8047699,e5ed6acb-c2df-4d91-a2c2-aebc497103ce,"FOXSEMICON INTEGRATED TECHNOLOGY, INC."
10366891,41dc471d-a24d-4faf-83c0-db9a8f1b9883,"FUJI ELECTRIC CO., LTD."
6279674,84f9bc6e-4ea1-45c9-b166-c34f6e84d48f,VOLKSWAGEN AKTIENGESELLSCHAFT
11579604,5b2f8294-9b38-45a4-88bd-d677946720da,Colugo Systems Ltd.
6065974,98ed993a-00d9-43a1-8804-77815c1965bf,"Molex, LLC"
4059493,0e19bb36-8e97-4aeb-9e94-107ba8ba5641,Cities Service Co.
9660498,8e3c957a-76ab-436c-9ed0-cccfa7f62f7a,Valeo Systemes Thermiques
7245472,c0967354-607a-4f30-b6ba-2d9ad83c0946,"Curretn Grid, LLC"
5887571,94755753-97b6-4b19-b6ca-e938f196efdd,Zexel GmbH
10214371,c6e11942-a2c9-4828-8290-ea4e68be1217,"Solaris Paper, Inc."
PP9525,d4f714c6-d5ad-4f62-bd6d-70eec2ae758a,Davis Austin Roses Limited
3997891,93f8c962-7a18-45c0-b192-7a141f9a8b6c,"HITACHI, LTD."
9357359,f03635c8-6b6c-4f2b-bb6c-b52678f56aae,QUALCOMM Incorporated
7015719,2e536ba9-4ab7-46b1-bbb0-176b77f638c2,Actel Corporation
12342517,17db0f8d-78c8-443c-8a9d-e402df66def0,"BOE Technology Group Co., Ltd."
4955452,4bca1747-a063-4eb2-a77b-949c77365a66,"TRAK INTERNATIONAL, LLC"
9935367,1918bc79-3bf3-4be6-8ea5-c5438e714ae2,Infineon Technologies AG
9531847,29b8f534-149e-443c-b76b-3c4a222da89c,International Business Machines Corporation
7699263,76c4c28d-7757-4a9d-85f3-8eb12e52005f,AIRBUS DEUTSCHLAND GMBH
D551414,25338614-f824-4c4a-ab40-e26fdf687603,United Metal Receptable Corp.
7905025,62b7b03b-a9a4-4e01-9e98-6cb863fc35fd,Unknown
8133790,2ffe4ebf-3df0-456f-b964-c195435a4bab,"Dongbu HiTek Co., Ltd."
6344841,906da649-dd98-4eac-a78c-d5dc3cc385b1,LG ELECTRONICS INC.
12183348,048b2efe-1ff2-4857-9bbc-18422f0f1910,GOOGLE LLC
11606642,199111ea-dd27-4937-9820-93cde6f3426b,Cirrus Logic Inc.
8596440,f94290bc-7c0d-49af-9797-828af77eb9c7,GM GLOBAL TECHNOLOGY OPERATIONS LLC
8966059,d530b05a-2539-4dbe-aa54-027b4ab9be0b,"Microsoft Technology Licensing, LLC"
9466304,4407018a-232c-4bf2-9a4d-143e46cf21d9,STMicroelectronics Asia Pacific Pte Ltd.
4379549,5b0b2179-927c-48dd-a8ee-211adb1d7e7a,"RICOH COMPANY, LTD."
12319287,3ea2dc97-f5aa-4931-a0d1-73f5370f56ce,SUBARU CORPORATION
6858810,e1486dcb-d5bb-48b4-a332-32062ba8e9fe,STMICROELECTRONICS S.r.l.
8273245,5867834c-5168-41b9-9ead-9baf1f7974cb,State of Oregon acting by and through the State Board of Higher Ed. on Behalf of Oregon State Univ.
9723428,47207a0d-8b8a-4b48-9b5d-c5557f0e5fca,ELECTRONICS AND TELECOMMUNICATIONS RESEARCH INSTITUTE
12219852,55754f7e-e260-42ac-a700-1d2cc456c43e,"SEMICONDUCTOR ENERGY LABORATORY CO., LTD."
9926090,6ae38cc3-3df8-469d-8186-1c218dcd7df5,KVERNELAND GROUP RAVENNA S.R.L.
11416115,d530b05a-2539-4dbe-aa54-027b4ab9be0b,"Microsoft Technology Licensing, LLC"
5395534,8f127ade-ff20-4911-82e8-61876674ee13,Sterling Air & Water Corporation
11997112,9c0fe58e-b8d6-4f69-9387-bf6c62c3a416,"Wells Fargo Bank, N.A."
10978493,7e54a669-49a0-4138-9ee5-d8d0b44eac80,"HEFEI BOE OPTOELECTRONICS TECHNOLOGY CO., LTD."
8202585,bcf802d8-53dd-4e7e-bf4d-3b63625bdd3c,EASTMAN KODAK COMPANY
7210550,7fd570bb-8d88-4ad9-832b-532add7b7500,"HONDA MOTOR CO., LTD."
5914462,347faccc-e123-4f14-9c99-e6f90327a9a6,"NGK INSULATORS, LTD."
4701880,4ef2b9c8-d3e7-40d6-ac53-8694d8fe890f,Kabushiki Kaisha Toshiba
7714315,0a0ed443-77d7-463c-a147-7f2c3c6d39c1,Qimonda North America Corp.
9279279,ea96c059-5267-4b52-ac70-4cd0915c519e,Hyundai Motor Company
10070708,ebe42e75-c9db-43ba-98a0-2d0c20a42a29,"Jordan CreativeWorks, LLC"
12087916,03d3aa13-439a-435f-9534-511b80c6dc60,"LG ENERGY SOLUTION, LTD."
8625798,533e0469-baac-46b7-9576-669db08092eb,"SAMSUNG DISPLAY CO., LTD."
6334720,dfdf1f1a-8f22-41dc-a7f0-855bde20ca67,CANON KABUSHIKI KAISHA
7946526,877f84f7-b151-4181-b94c-682191a98398,Unknown
8623130,4f87fefb-2763-4236-ab35-57bee381a0fd,SHELL OIL COMPANY
7504983,d889d62d-8bdf-479a-a3c2-eb6f42f5998a,Adaptiv Technologies LLC
7462456,223a2eef-f38e-4572-94d0-af7a65aa895b,Fair Isaac Corporation
D466951,e32f4a40-b277-4904-a955-0d7704b68a4f,Radica China Ltd
9631447,37e5cea0-df50-4df6-b8b1-d555c66460b4,Well Technology AS
4362952,f68061b9-5827-43c8-8f62-33cae08b6d16,Siemens Aktiengesellschaft
10307317,2413b0b9-c3a9-4344-bcb8-cd4671c2491c,VitalAire Canada Inc.
6331858,bec2c2bc-d62b-4d03-96ee-e6e658727220,BRITISH TELECOMMUNICATIONS public limited company
6320280,209492cf-dfe3-494d-ae27-041c98ef84cd,SEIKO INSTRUMENTS INC.
4651854,2b541236-b993-4b49-8d24-face1629da72,AISIN SEIKI KABUSHIKI KAISHA
5754172,8ea05b53-71b2-4ee3-8f45-533d0786f988,Asahi Shimbun Publishing Company
12375140,f03635c8-6b6c-4f2b-bb6c-b52678f56aae,QUALCOMM Incorporated
6974253,cdb13687-9fb0-4d16-ac72-bac8066b07bc,Instrumentarium Corporation
5442041,5a7061ef-bf04-40a7-9102-76113509137e,"Arco Chemical Technology, L.P."
12447690,c1e8fc58-dc38-4d5f-b3d5-960bc714556c,WOODWELDING AG
H325,e6709363-2bcf-454c-9035-af05fa87fa2e,Richardson Chemical Company
5000800,9a8e6efa-58ea-4a63-a31e-241604cb4c76,Unknown
4025601,de0d9f3e-ffa0-44d9-8394-ec86c14c56d1,ICI Australia Limited
5068425,bf109624-655c-46c4-8e1e-6884a23dc784,Societe Nationale Elf Aquitaine
6237290,fc7a4ab7-9e55-407d-b9a5-9967141cf8fc,"Qfront Co., Ltd."
9443855,29b8f534-149e-443c-b76b-3c4a222da89c,International Business Machines Corporation
12258479,77449100-e68e-42a1-bb03-e2066255e29f,CANON PRODUCTION PRINTING HOLDING B.V.
7881803,4319d334-0ac9-422b-a529-0f2b98a8ce1f,Boston Scientific Neuromodulation Corporation
6841441,7ad29852-5208-408d-a9fe-18e3e4ced484,Chartered Semiconductor Manufacturing LTD
11067906,88c962da-6df3-4f86-85ba-14c24c3cb600,"Taiwan Semiconductor Manufacturing Company, Ltd."
4686588,211be890-4169-415f-9f7b-3d72c53197b4,Nakamichi Corporation
5456899,65a690b7-646c-4279-a7f7-f03fb70e0a28,Tioxide Specialties Limited
10110562,62d1aa92-9f50-4c05-b3db-4a2e06043f0a,SonicWALL Inc.
D793616,375b41bd-808e-40d3-8add-38f40b0330fe,IP LLC
8836823,dfdf1f1a-8f22-41dc-a7f0-855bde20ca67,CANON KABUSHIKI KAISHA
6177438,a8fd3500-dbf0-4445-a810-ea9a275afdbd,"TORAY INDUSTRIES, INC."
8169168,f0d69823-17b7-4154-a98a-7ff25c89592b,JTEKT CORPORATION
4354541,c3fe8043-4c05-4993-ac72-953a995b6dbf,Minigrip LLC
D830002,bc9e1565-6bea-4261-9300-cdb80ed854b7,"Shock Doctor, Inc."
4486656,00a32e0f-e254-4119-9ffa-55938385a470,Erwin Sick GmbH Optik-Elektronik
4186499,18f23068-7cce-4f20-9b89-0c4b7359c4a7,"DayCo Holdings, LP"
4510562,328434ce-a701-4c29-8aef-e9a7d3722319,"MURATA MANUFACTURING CO., LTD."
D802384,a9bd1629-f488-4f80-bad8-eb2c5c51b5d4,"Corona Clipper, Inc."
6361632,ccab32c5-88f0-4131-8718-863e410e39b0,Siemens Westinghouse Power Corporation
10167197,5645c6bd-2309-4ad1-8ada-92691f77ec2b,"NIPPON CHEMICAL INDUSTRIAL CO., LTD."
D652246,7ec3573f-4dac-405e-afd0-b46d922d388e,Pi-Design AG
7096261,f03635c8-6b6c-4f2b-bb6c-b52678f56aae,QUALCOMM Incorporated
D258543,3d2da3ad-d7a5-48a3-a0f7-bf8adacd5cfb,"Metaframe, Inc."
4295506,a8e77b96-52a6-4273-81c6-61bad55c6cd8,Unknown
3999631,93f8c962-7a18-45c0-b192-7a141f9a8b6c,"HITACHI, LTD."
5265153,86463064-5242-4e5b-afe4-7312f2dfe270,"Matsushita Graphic Communication Systems, Inc."
6507600,63b66ee5-2942-4def-95be-6289ecaada88,InterDigital Technology Corporation
5050201,2a0546d1-5897-4b45-a569-ea586fb3fc50,Refina Instrument AB
4969598,07690899-c270-4eda-ad29-9cc10ab84f04,Memry Plumbing Products Corp.
4854679,dfdf1f1a-8f22-41dc-a7f0-855bde20ca67,CANON KABUSHIKI KAISHA
10428662,c225b866-c934-43b6-9f0a-0d206158dd5b,ROLLS-ROYCE plc
4894437,86baf9e0-9715-4918-87ea-5929e497fc51,The Upjohn Co.
6349056,9a47d531-ae88-4e32-a5fa-edaa96ddb5b7,"Sandisk, Inc."
11606930,3fbe4d9a-279e-42e2-9b28-5cdc95e59180,"Spectrum Brands, Inc."
12485100,14fa92ec-c67c-4b1f-9d87-f437e24bbf30,Period Pill BV
12386228,bb74d4a4-1270-4fb1-9db8-17d912dcc8ff,Magnolia White Corporation
5090371,84f9bc6e-4ea1-45c9-b166-c34f6e84d48f,VOLKSWAGEN AKTIENGESELLSCHAFT
D555678,87077925-ddfd-4c7f-b9b2-ffb93ffc0161,DACECO
D587371,07a34452-3464-4257-bb53-3a290b09cbf2,STRAUMANN HOLDING AG
6107033,fafaf5b4-8a63-448f-8601-86ef44d45aa8,Microscreen B.V.
11073421,f10cb944-6928-4e11-a466-2aff57ae88b5,"The Government of the United States of America, as represented by the Secretary of the Navy"
8917296,0bc189af-3eb0-4f95-9c77-b230b103c2cb,PANASONIC HOLDINGS CORPORATION
10237008,38cff6e0-fc52-4faf-9fa9-b72912600dee,Apple Inc.
4582600,5c829481-b9cc-4029-991f-57cfc5cb080b,University of Manchester Institute of Science and Technology
3976133,7f200db0-d6a4-43a7-a43a-af7f62c940a8,"Brown Oil Tools, Inc."
4190397,b904f566-62d6-44a5-8689-7b5c5a3a1a19,General Electric Company
4070246,53cc491d-015e-4686-aabc-3e7e4f41e492,Abbott Laboratories
12053553,7c4f4c7c-9862-4ae2-8db5-54d996530483,"A-TOP HEALTH BIOTECH CO., LTD."
7331925,ca80b6ed-0765-4e3e-85ef-ea039e993005,Verathon Inc.
9420953,42bb6519-9f19-46ca-9a66-341731545cb4,The Trustees of the University of Pennsylvania
10311922,e26f6502-4416-481e-b15a-e69178b15dfc,"Micron Technology, Inc."
10782245,46150e0c-8edb-4d25-8256-5f90d9acc689,UNITED TECHNOLOGIES CORPORATION
7906655,2ebba3c5-ebc0-4f3b-b91b-262d86c832e1,BRISTOL-MYERS SQUIBB COMPANY
11078305,3e12a65b-6581-4c1b-be54-ea9bbca3b551,Borealis AG
5655614,5873779c-7594-400b-8dd8-ace9d32e05ed,"SMITH INTERNATIONAL, INC."
11566588,925c4622-9dff-4146-b5b2-97f702faa608,RUSSELL ENERGY CORPORATION
9722277,74ab0e0f-5812-4111-a2d0-7b4ae4ff5c4f,Battelle Memorial Institute
D318079,c3178cc4-8179-4f32-9927-ec4dfb08fb21,Dart Industries Inc.
11760987,6ce04dde-f383-4923-8798-780d1a608ed6,THE REGENTS OF THE UNIVERSITY OF CALIFORNIA
7765995,1d443c32-beaa-448d-b67c-2e60c804fd0a,DENSO CORPORATION
10920065,6ca11cca-066f-4f69-990a-dafa1665ef9d,ECOLAB USA INC.
6509837,e26f6502-4416-481e-b15a-e69178b15dfc,"Micron Technology, Inc."
11489937,fb54f914-f70e-4912-9fd1-c6d3f8ab9568,"TESO LT, UAB"
6527787,9ac9ea0d-4f94-44e6-8e36-2dc7592880ac,"General Surgical Innovations, Inc."
8080666,6363af8b-ed14-4d71-92b1-606eed5f3916,ASTEX THERAPEUTICS LIMITED
12088148,9f84979f-8ee1-44bb-922c-551af6270142,MINEBEA MITSUMI Inc.
10287719,ff6a0dd6-ce8a-40db-91a8-6e93655b3a73,AIRBUS OPERATIONS LIMITED
12036833,d7026f32-dbec-4834-ae62-fbd65c605fdd,"AVBJ, LLC"
6713657,9d85c233-d177-4315-8245-3b92aad6c28b,Chevron U.S.A. Inc.
4822490,ad689302-8c84-40ce-8d09-80817839284c,Zapakno-Sibirsky Nauchno-Issledovatelsky Geologorazvedochny neftyanoi institut (Zapsibnigni)
5576625,4ef2b9c8-d3e7-40d6-ac53-8694d8fe890f,Kabushiki Kaisha Toshiba
5633195,29b8f534-149e-443c-b76b-3c4a222da89c,International Business Machines Corporation
10217129,4a3eec42-78bf-4057-8a68-4da387b86ee6,"FACEBOOK, INC."
10344563,5b9b2159-b509-4b4e-9ec2-9ff7c94f7b57,"ABRADO, INC."
12264869,906da649-dd98-4eac-a78c-d5dc3cc385b1,LG ELECTRONICS INC.
8607278,6674b19e-00dc-4dad-8048-ebfc1273f51c,Verizon Patent and Licensing Inc.
6710674,3c9b8487-26b5-4036-a051-701a6f5f1917,Spinner GmbH Elektrotechnische Fabrik
6631602,1cc2eafe-b520-477b-bafa-1eca806c3fbb,"THERM-ALL, INC"
10356104,ee19b405-e8a2-4bfe-8aa1-9f8fe50d3be7,"Amazon Technologies, Inc."
7873381,d7be4447-4923-4e6a-be22-de517bc6f026,"NTT DOCOMO, INC."
7865720,6e1fe222-aff2-408a-830f-b029032fe73f,RESEARCH IN MOTION LIMITED
11070951,66e2c62e-301f-42e2-a6de-b62c87f792e5,"HUAWEI TECHNOLOGIES CO., LTD."
6622496,c20e87d8-0cc2-4864-a57f-a8491549850e,"Praxair Technology, Inc."
10850648,79b7e1b7-26f6-4881-bffc-f8ab73102a2c,"B/E AEROSPACE, INC."
8889657,7e3981a0-71f5-40b3-a89e-8bed114c9e8f,MALLINCKRODT LLC
8542345,dfdf1f1a-8f22-41dc-a7f0-855bde20ca67,CANON KABUSHIKI KAISHA
4979594,ab785d34-f724-4bd5-a8a7-aff887efb263,Inventio AG
7232601,3b3f2d11-b60f-4cc8-9747-b0eab2f93014,"ADVANCED ENERGY TECHNOLOGY CO., LTD."
7836595,b904f566-62d6-44a5-8689-7b5c5a3a1a19,General Electric Company
12452176,66e2c62e-301f-42e2-a6de-b62c87f792e5,"HUAWEI TECHNOLOGIES CO., LTD."
4364857,7f9f7ff2-6fae-4105-9300-7326b4208b7d,Chevron Research Company
10153267,328434ce-a701-4c29-8aef-e9a7d3722319,"MURATA MANUFACTURING CO., LTD."
5719786,044b10be-2757-4878-be9f-8ab81455da17,"Novell, Inc."
D567851,cfc08779-1128-4bf8-9397-c69b42077de9,Unknown
6625449,e9bcac97-6a0e-4241-a05a-1080f275049a,"Winphoria Netwroks, Inc."
D293485,45cee1e2-f61d-4d34-aec8-6a17be85aa5e,"Don Evans, Inc."
6856340,d1097181-f21f-4cfa-995a-7f16d587ea4a,"Hewlett-Packard Development Company, L.P."
7604540,1c0507b7-e240-4f17-93bf-a275cc00c02a,Aristocrat Technologies Australia Pty Limited
12104217,55e42561-db64-4374-9801-b18967826715,JFE Steel Corporation
7267905,596ac3a1-d458-4911-8d86-b897c88120ec,"Eveready Battery Company, Inc."
11518435,1d443c32-beaa-448d-b67c-2e60c804fd0a,DENSO CORPORATION
7153521,3218ab17-f814-47dc-a9f5-ffccf0c3c34f,RHODIA CHIMIE
11306043,c3693fbe-5af8-460e-8916-14959f5e2bdc,"SK GLOBAL CHEMICAL CO., LTD."
8550563,095bfe4d-f2ac-43c3-a3cb-a1e1937958aa,KEIPER GMBH & CO. KG
12445469,9f711b38-2a8b-42a5-9fb3-9305e01b6844,"Level 3 Communications, LLC"
5561815,14d99939-c3fd-484a-a946-546d5e743b27,"Hitachi Software Engineering Co., Ltd."
12400975,533e0469-baac-46b7-9576-669db08092eb,"SAMSUNG DISPLAY CO., LTD."
10944590,ec77e421-1ab7-48e9-adc0-f379ca3f3405,"Nicira, Inc."
5576794,bcf802d8-53dd-4e7e-bf4d-3b63625bdd3c,EASTMAN KODAK COMPANY
3986763,4c7fb57a-616e-453d-ae38-88f26ea41d10,Midland Electric Manufacturing Company
6112108,f5e17a0e-96bc-476d-9fe0-3e581a16ab56,Ramot University for Applied Research and Industrial Development Ltd.
9712539,269c45d6-3ed4-4171-80cd-ddf82e6001fc,"Tecore, Inc."
6480269,8557c005-a148-43e1-8a03-6805d76587d6,"Amada Electronics Company, Ltd."
12104897,13491b23-38ed-420a-b141-7d4db5e803f8,Zygo Corporation
5812974,cbc31957-5625-4c60-be87-a8918629bba8,Texas Instruments Incorporated
10052102,8f089b00-5c6c-41fe-8f94-813ca79cb2b1,"Ethicon, Inc."
12041986,8a6b07ab-4778-496d-866d-23f3a0a95631,Unknown
11791194,533e0469-baac-46b7-9576-669db08092eb,"SAMSUNG DISPLAY CO., LTD."
5754362,b25e474e-f18d-4c5e-a6fa-ea8f10693099,Tohoku Pioneer Electronic Corporation
4027463,07d85060-c939-43ac-b42c-5b116d828ad9,"Fuso Keigokin Co., Ltd."
10580781,d6780e83-efd2-46f6-a3f8-bb750018b364,GlobalFoundries Singapore Pte. Ltd.
3956330,94b3fafc-e951-4c73-99f6-3f38a65ba3a6,American Cyanamid Company
4826976,b26e52eb-6355-4163-8477-8cbf98378443,Polaroid Corporation
9790127,97915a39-c650-46e2-82a7-fa5ec6657432,"Guardian Glass, LLC"
10352714,cb5367eb-ebac-459a-b013-d92860572522,"Nissan Motor Co., Ltd."
10534537,29b8f534-149e-443c-b76b-3c4a222da89c,International Business Machines Corporation
9798108,74b1ce2a-7d1f-453d-8ef3-a8ff50d17dc7,"GENIUS ELECTRONIC OPTICAL (XIAMEN) CO., LTD."
5744167,8f4094b7-206a-49cc-bada-d91974888071,The Procter & Gamble Company
4670303,626d5aa8-1755-479e-80f7-d1f9bb745fdd,United Kingdom Atomic Energy Authority
8857007,58287764-7796-439a-8de5-76b3d677f73e,"ASMO CO., LTD."
4289209,05af71b2-d37e-4cf6-8777-68f8d4dd1eb1,Oy Tampella AB
12104986,4ef2b9c8-d3e7-40d6-ac53-8694d8fe890f,Kabushiki Kaisha Toshiba
8362393,74c11be2-20ec-49fe-ac26-d839d375bd32,MITSUBISHI ELECTRIC CORPORATION
12323141,ed3ba5ec-91f2-45d8-b9ea-1be27fed9643,MediaTek Inc.
11176555,32ef655e-6e42-494e-b0a2-8016ac44f16f,United Services Automobile Association (USAA)
4171422,5a186d4e-c91e-41cc-aee0-1210c9e9aaaa,Allied Chemical Corporation
11991450,55bc7465-2823-418d-9835-41d555c610a6,SONY GROUP CORPORATION
7032292,a42ba1ca-eafb-4dff-b0a2-604b53435405,Broadcom Corporation
6782616,d1097181-f21f-4cfa-995a-7f16d587ea4a,"Hewlett-Packard Development Company, L.P."
